Sperm_video	vcl	vap	vsl	lin	wob	prog	bcf	
250	124.66917	122.81013	115.05756	0.9368736	0.9850882	9.113174	1.1363636	
250	119.93814	120.499245	113.5919	0.9426773	1.0046782	9.013284	2.2727273	
250	133.37767	131.7216	123.49907	0.9375765	0.98758364	9.214181	0	
250	105.13771	103.189224	96.39729	0.9341799	0.9814673	9.346571	5.681818	
250	97.607956	95.25515	88.96562	0.9339718	0.9758953	9.075513	1.1363636	
250	18.570698	16.42085	14.647592	0.89201176	0.8842345	8.886096	6.818182	
250	107.021614	105.814354	100.11748	0.94616157	0.98871946	8.954274	11.363636	
250	141.06972	140.66373	132.61891	0.94280815	0.9971221	8.95482	11.363636	
250	140.91222	140.1177	129.91882	0.927212	0.9943617	9.233689	0	
250	99.46269	95.324326	89.01377	0.9337991	0.95839274	9.031112	1.1363636	
250	134.86655	132.43266	118.47843	0.8946315	0.9819534	5.218644	1.7857143	
250	119.92796	119.571785	112.532974	0.9411332	0.99703	9.144181	0	
250	110.11498	109.98898	103.84735	0.9441614	0.9988557	9.240969	5.681818	
250	123.3402	105.714874	65.94388	0.62378997	0.8570999	7.832377	11.363636	
250	114.139114	111.576515	104.61055	0.93756783	0.9775485	8.51708	1.1904762	
250	124.42922	119.387115	109.59498	0.9179799	0.95947814	8.895323	3.5714285	
250	116.11474	116.93433	109.961235	0.94036746	1.0070585	9.241156	3.409091	
250	107.45815	107.38589	100.75759	0.9382759	0.99932754	9.031487	0	
250	121.35442	118.37551	111.607605	0.9428268	0.9754528	8.977569	13.636364	
250	124.746735	125.76678	119.19673	0.94776005	1.0081769	8.940683	2.2727273	
250	130.19435	132.14227	125.07076	0.9464857	1.0149616	9.147908	3.409091	
250	86.020294	87.29621	81.804955	0.9370963	1.0148327	9.143255	5.681818	
250	135.51836	135.53798	124.93091	0.92174095	1.0001448	6.9282417	1.3888888	
250	130.1827	132.25044	123.54514	0.9341756	1.0158834	8.1732025	0	
250	80.10125	72.07408	63.24907	0.8775564	0.8997872	4.8079677	11.538462	
250	128.87946	126.43341	117.79838	0.9317029	0.9810207	9.269914	6.818182	
250	95.21623	94.81414	89.12	0.93994427	0.9957771	9.132882	1.1363636	
250	117.97906	117.81797	111.60851	0.9472962	0.99863464	9.050472	13.636364	
250	120.74834	120.18002	112.4069	0.935321	0.9952934	8.931547	0	
250	130.44768	127.15031	119.306946	0.93831426	0.9747226	9.247617	1.1363636	
250	89.260124	90.918846	85.59635	0.9414589	1.0185829	9.120229	5.681818	
250	118.877144	116.932365	109.5738	0.9370699	0.98364043	9.202144	1.1363636	
250	86.81678	83.99772	78.25622	0.93164694	0.96752864	9.409048	4.5454545	
250	105.51048	107.033424	99.48739	0.9294983	1.014434	9.280298	3.409091	
250	107.66841	105.74396	99.58699	0.9417748	0.98212606	8.990729	4.5454545	
250	131.47215	125.46127	112.63181	0.8977417	0.9542802	5.0909495	1.7857143	
250	101.2912	100.59118	94.513016	0.93957555	0.993089	9.074862	1.1363636	
250	118.32389	116.59773	107.73831	0.9240172	0.9854116	9.594959	0	
250	113.710304	111.35668	103.93153	0.93332106	0.9793016	8.737773	1.1904762	
250	112.85606	111.032616	104.5106	0.9412604	0.98384273	9.150946	4.5454545	
250	25.554598	26.493164	25.238558	0.9526442	1.0367279	8.692503	5.681818	
250	104.65265	104.13169	97.9038	0.9401922	0.995022	9.012551	1.1363636	
250	130.2696	125.35961	117.86394	0.94020665	0.96230894	8.878494	1.1363636	
250	106.813995	103.43191	96.18999	0.92998374	0.96833664	9.221795	3.409091	
250	120.45107	115.76434	107.87564	0.93185544	0.9610902	9.052058	3.409091	
250	101.665375	98.92757	92.46799	0.93470395	0.9730704	8.941118	1.1363636	
250	25.865532	25.069221	22.49958	0.89749813	0.9692134	8.023113	4.5454545	
250	110.73384	115.860435	101.59418	0.8768669	1.0462966	4.111861	12.5	
250	113.133415	107.51245	99.40916	0.9246293	0.9503156	9.437397	3.409091	
250	136.80106	133.91779	120.34374	0.898639	0.97892356	5.0743513	1.7857143	
250	99.85781	96.48803	90.209465	0.9349291	0.9662543	8.522635	1.1904762	
250	104.47445	100.85621	93.1804	0.9238935	0.9653672	8.567429	2.3809524	
250	129.39491	127.70856	120.31705	0.9421221	0.9869674	8.173277	1.25	
250	121.56158	116.68345	109.42894	0.9378274	0.9598712	7.966534	0	
250	132.96489	128.82742	120.998215	0.93922716	0.968883	8.063475	2.5	
250	22.30985	21.655384	19.6057	0.9053499	0.9706647	8.041078	8.75	
250	105.21864	102.90464	93.58492	0.9094335	0.9780077	5.778288	0	
250	117.09648	113.804146	106.1537	0.9327754	0.9718836	7.7893043	1.3157895	
250	117.60063	111.14818	97.71212	0.8791158	0.9451325	4.221645	2.0833333	
250	121.42149	119.222855	111.32318	0.93374026	0.9818925	7.605283	11.842105	
250	109.4208	105.12364	97.67076	0.9291037	0.96072817	7.7085075	1.3157895	
250	113.20343	109.029564	100.01627	0.91733164	0.9631295	7.728023	10.526316	
250	103.28802	102.13558	94.55422	0.92577165	0.9888425	6.972576	9.722222	
250	108.34226	105.73941	95.17199	0.90006167	0.97597563	6.833357	8.333333	
250	126.77523	117.623604	107.76657	0.9161985	0.92781216	6.149557	8.823529	
250	113.336334	105.65812	96.56485	0.9139369	0.9322528	6.461228	11.764706	
250	130.91917	122.77763	112.258064	0.9143201	0.9378125	6.4165754	0	
250	130.10992	127.20374	111.555244	0.87698084	0.97766364	3.8631265	2.0833333	
250	104.98126	102.48129	94.313705	0.92030174	0.9761866	6.288027	1.4705882	
250	101.82598	98.29502	89.6946	0.912504	0.9653236	5.729311	9.375	
250	112.404274	110.610794	101.02092	0.9133007	0.98404443	5.934502	1.5625	
250	133.77434	131.86555	120.01415	0.91012514	0.98573136	5.922667	0	
250	121.014496	119.46092	108.82715	0.91098535	0.9871621	5.891697	1.5625	
250	102.76164	101.82715	92.38054	0.90722895	0.99090624	5.74208	1.5625	
250	126.834946	118.56875	106.01037	0.89408356	0.9348271	5.363883	1.6666666	
250	132.76212	124.94963	112.30221	0.89877987	0.94115424	5.9452214	1.5625	
250	127.10387	126.99126	115.52515	0.90970945	0.9991141	5.836141	4.6875	
250	107.0108	99.43882	89.16588	0.89669085	0.92924094	5.289072	0	
250	87.30543	86.77335	78.76519	0.9077117	0.99390566	5.883699	12.5	
250	121.80916	115.552345	99.109665	0.8577036	0.9486343	3.67616	0	
250	87.49301	84.8351	77.44493	0.9128879	0.9696215	5.3121705	1.6666666	
250	130.02124	122.83678	113.34921	0.9227628	0.94474393	5.0575247	1.7857143	
250	102.06456	96.79665	89.088234	0.9203648	0.94838655	5.1790714	1.7857143	
250	119.97918	112.89646	104.39598	0.9247055	0.94096714	5.104849	1.7857143	
250	125.63325	120.01742	110.62539	0.9217445	0.9552998	5.176097	1.7857143	
250	124.51449	112.716774	102.6839	0.9109904	0.9052502	4.6946874	1.9230769	
250	132.11687	126.455826	111.79854	0.8840916	0.9571513	4.0337753	0	
250	100.918396	98.77974	88.69481	0.8979049	0.9788081	4.090631	2.0833333	
250	104.20259	105.13498	93.64798	0.89074045	1.0089478	4.031601	4.1666665	
250	124.83133	125.10324	110.2224	0.8810515	1.0021783	4.122093	2.0833333	
250	136.47304	132.04047	116.3686	0.88131016	0.9675205	3.9918993	0	
250	97.90996	99.67784	88.96059	0.8924811	1.0180563	4.0354133	2.0833333	
250	25.352533	16.348434	13.904862	0.85053176	0.64484423	3.8481798	10.416667	
250	85.58772	83.31974	72.99112	0.87603635	0.97350115	4.077868	2.0833333	
250	106.71606	105.64755	92.534706	0.87588125	0.9899874	4.052034	0	
300	11.675593	10.5693	9.82019	0.929124	0.90524733	9.463224	11.363636	
300	118.36323	111.88718	105.36787	0.94173324	0.94528663	9.188101	3.409091	
300	7.0056596	5.0343404	4.600555	0.9138347	0.71861047	8.753185	12.5	
300	115.55844	109.25529	103.233765	0.9448858	0.94545484	9.071556	7.9545455	
300	16.221367	14.765125	13.983742	0.94707906	0.91022694	9.359954	7.9545455	
300	14.146571	12.908341	12.093781	0.93689656	0.9124714	9.135863	7.9545455	
300	109.732124	103.34338	97.34457	0.9419526	0.9417788	9.195366	12.5	
300	13.821737	10.917677	10.211178	0.9352885	0.78989184	9.567319	9.090909	
300	96.58815	87.78114	82.20752	0.93650544	0.90881896	9.263869	5.681818	
300	114.46747	107.993706	101.338264	0.93837196	0.9434445	9.085046	0	
300	14.8358	12.904385	11.454826	0.8876693	0.86981386	8.567383	9.090909	
300	18.575077	17.359442	16.67819	0.9607561	0.9345556	8.359378	6.818182	
300	4.759159	1.4724014	0.34211186	0.2323496	0.30938268	2.167658	19.318182	
300	112.0824	103.5312	97.05434	0.9374405	0.9237061	9.239103	5.681818	
300	118.71046	110.516685	101.21477	0.91583246	0.93097687	9.055605	1.1363636	
300	19.437147	13.286307	12.097429	0.9105186	0.68355227	9.9990015	14.772727	
300	71.411804	68.08934	64.0068	0.94004136	0.9534746	9.17649	1.1363636	
300	127.81906	121.42319	113.58426	0.9354413	0.9499615	9.1040125	1.1363636	
300	125.523	115.86014	104.54384	0.9023279	0.9230192	9.032661	3.409091	
300	1.6400378	0.65459347	0.19247933	0.29404405	0.39913318	3.85801	23.61111	
300	131.15192	128.78377	124.31421	0.9652942	0.9819434	8.906565	1.1904762	
300	117.607445	120.370834	110.37858	0.9169877	1.0234966	7.0165467	1.3888888	
300	149.65756	106.003555	97.14407	0.91642284	0.7083073	8.327023	17.857143	
300	116.22696	111.57362	103.237076	0.92528206	0.9599634	8.486094	0	
300	119.161995	115.15374	103.43849	0.8982643	0.96636295	8.27222	1.1904762	
300	122.66967	114.41012	105.96834	0.92621475	0.9326683	8.508673	16.666666	
300	12.496306	12.095294	10.575933	0.87438416	0.9679095	7.072579	6.9444447	
300	120.11299	110.938126	102.28774	0.9220252	0.9236147	7.0274844	11.111111	
300	132.79778	129.83144	119.26607	0.9186224	0.9776627	6.462286	1.4705882	
300	128.01418	122.8048	112.80087	0.918538	0.95930624	6.497766	2.9411764	
300	129.68988	125.24421	115.10071	0.9190102	0.9657208	6.4537683	0	
300	135.60481	133.8007	123.032936	0.9195239	0.98669577	6.5238795	1.4705882	
300	124.590996	121.01495	111.37356	0.9203289	0.97129774	6.513707	1.4705882	
300	139.25584	134.82242	123.7408	0.91780585	0.9681634	6.474831	1.4705882	
300	135.07364	130.19478	119.31636	0.916445	0.96388006	6.4680934	0	
300	138.27808	133.42784	122.368065	0.91711044	0.96492404	6.5006647	0	
300	137.29008	135.1069	124.4766	0.9213193	0.98409796	6.543538	1.4705882	
300	145.09436	140.18289	128.93889	0.9197904	0.96614987	6.517811	1.4705882	
300	139.4049	134.671	123.89902	0.92001253	0.96604204	6.42618	2.9411764	
300	134.74734	138.79303	123.36819	0.8888644	1.0300242	4.5042634	1.9230769	
300	132.91658	127.008385	116.48128	0.91711485	0.95554966	6.44731	2.9411764	
